utt_id,measure,kind,v1,v2,delta,pct_change,sign_changed,changed
s01_A_modal_C004,tilt_n_vowels,numeric,6.0,6.0,0.0,0.0,False,False
s01_A_modal_C004,vot_mean_ms,text,,,,,False,False
s01_A_modal_C004,vot_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,vot_k_mean_ms,text,,,,,False,False
s01_A_modal_C004,vot_k_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_C004,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,vot_t_mean_ms,text,,,,,False,False
s01_A_modal_C004,vot_t_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_C004,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C005,duration_s,numeric,2.96,2.96,0.0,0.0,False,False
s01_A_modal_C005,f0_mean_hz,numeric,144.95754744312026,144.95754744312026,0.0,0.0,False,False
s01_A_modal_C005,f0_median_hz,numeric,141.86465667750613,141.86465667750613,0.0,0.0,False,False
s01_A_modal_C005,f0_sd_hz,numeric,26.19791268349775,26.19791268349775,0.0,0.0,False,False
s01_A_modal_C005,f0_p10_hz,numeric,114.98785079212824,114.98785079212824,0.0,0.0,False,False
s01_A_modal_C005,f0_p90_hz,numeric,191.12052781433468,191.12052781433468,0.0,0.0,False,False
s01_A_modal_C005,f0_span_st,numeric,8.796015647888632,8.796015647888632,0.0,0.0,False,False
s01_A_modal_C005,f0_floor_used,numeric,68.08164331,68.0816433133331,3.333099130031769e-09,4.895738363504212e-09,False,True
s01_A_modal_C005,f0_ceiling_used,numeric,237.33786131094917,237.33786131094917,0.0,0.0,False,False
s01_A_modal_C005,f0_n_frames,numeric,160.0,160.0,0.0,0.0,False,False
s01_A_modal_C005,f0_window_s,numeric,0.088129483,0.0881294826034988,-3.9650119298961783e-10,-4.4990754454966887e-07,False,True
s01_A_modal_C005,f0_time_step_s,numeric,0.011016185,0.01101618532543735,3.2543735067891433e-10,2.954174704572539e-06,False,True
